Date,Open,High,Low,Close,Adj Close,Volume,LogRet_AdjClose
1990-01-02,1.6334863901138306,1.6334863901138306,1.6239893436431885,1.6334863901138306,0.717234194278717,90700,
1990-01-03,1.6429834365844727,1.6429834365844727,1.6239893436431885,1.6429834365844727,0.7214040756225586,113100,0.005796999994444825
1990-01-04,1.6429834365844727,1.6524803638458252,1.6429834365844727,1.6524803638458252,0.7255738973617554,134200,0.005763506231340019
1990-01-05,1.6334863901138306,1.6334863901138306,1.6334863901138306,1.6334863901138306,0.717234194278717,35400,-0.011560506225784663
1990-01-08,1.6239893436431885,1.6429834365844727,1.6239893436431885,1.6429834365844727,0.7214040756225586,118400,0.005796999994444825
1990-01-09,1.6334863901138306,1.6334863901138306,1.6239893436431885,1.6239893436431885,0.713064432144165,46000,-0.011627634060020072
1990-01-10,1.6049953699111938,1.6429834365844727,1.6049953699111938,1.6429834365844727,0.7214040756225586,17000,0.011627634060020152
1990-01-11,1.6334863901138306,1.6524803638458252,1.6144922971725464,1.6524803638458252,0.7255738973617554,31500,0.005763506231340019
1990-01-12,1.6239893436431885,1.6334863901138306,1.6049953699111938,1.6334863901138306,0.717234194278717,105100,-0.011560506225784663
1990-01-15,1.5954983234405518,1.6144922971725464,1.5954983234405518,1.6144922971725464,0.7088941335678101,86800,-0.011696220635449018
1990-01-16,1.6239893436431885,1.6334863901138306,1.6239893436431885,1.6334863901138306,0.717234194278717,39400,0.011696220635449001
1990-01-17,1.6429834365844727,1.6429834365844727,1.6334863901138306,1.6429834365844727,0.7214040756225586,9100,0.005796999994444825
1990-01-18,1.6239893436431885,1.6239893436431885,1.6239893436431885,1.6239893436431885,0.713064432144165,26200,-0.011627634060020072
1990-01-19,1.6334863901138306,1.6429834365844727,1.6334863901138306,1.6334863901138306,0.717234194278717,69700,0.00583063406557537
1990-01-22,1.6334863901138306,1.6334863901138306,1.5954983234405518,1.5954983234405518,0.700554370880127,86800,-0.023530438050580044
1990-01-23,1.5860012769699097,1.5860012769699097,1.5860012769699097,1.5860012769699097,0.6963841319084167,6500,-0.0059705582623963875
1990-01-24,1.5860012769699097,1.5860012769699097,1.557510256767273,1.557510256767273,0.6838744282722473,34100,-0.018127105376036096
1990-01-25,1.5860012769699097,1.5860012769699097,1.5860012769699097,1.5860012769699097,0.6963841319084167,3800,0.018127105376036023
1990-01-26,1.6049953699111938,1.6239893436431885,1.6049953699111938,1.6239893436431885,0.713064432144165,65700,0.023670362247401062
1990-01-29,1.6334863901138306,1.6334863901138306,1.6144922971725464,1.6144922971725464,0.7088941335678101,21000,-0.005865586569873644
1990-01-30,1.5954983234405518,1.5954983234405518,1.5954983234405518,1.5954983234405518,0.700554370880127,7700,-0.011834217415131076
1990-01-31,1.5765043497085571,1.5954983234405518,1.5765043497085571,1.5954983234405518,0.700554370880127,11700,0.0
1990-02-01,1.5765043497085571,1.5765043497085571,1.5765043497085571,1.5765043497085571,0.69221431016922,1200,-0.011976375562154216
1990-02-02,1.557510256767273,1.5765043497085571,1.557510256767273,1.567007303237915,0.6880446076393127,11700,-0.006041931931267066
1990-02-05,1.5860012769699097,1.5860012769699097,1.5860012769699097,1.5860012769699097,0.6963841319084167,5200,0.0120477492310249
1990-02-06,1.567007303237915,1.5765043497085571,1.567007303237915,1.5765043497085571,0.69221431016922,11700,-0.006005817299757843
1990-02-07,1.567007303237915,1.5765043497085571,1.557510256767273,1.5765043497085571,0.69221431016922,18300,0.0
1990-02-08,1.5954983234405518,1.5954983234405518,1.5954983234405518,1.5954983234405518,0.700554370880127,2500,0.011976375562154343
1990-02-09,1.5765043497085571,1.5765043497085571,1.5765043497085571,1.5765043497085571,0.69221431016922,3800,-0.011976375562154216
1990-02-12,1.5954983234405518,1.5954983234405518,1.5765043497085571,1.5765043497085571,0.69221431016922,13100,0.0
1990-02-13,1.5954983234405518,1.5954983234405518,1.5954983234405518,1.5954983234405518,0.700554370880127,36800,0.011976375562154343
1990-02-14,1.5954983234405518,1.5954983234405518,1.5954983234405518,1.5954983234405518,0.700554370880127,0,0.0
1990-02-15,1.5954983234405518,1.6144922971725464,1.5954983234405518,1.6144922971725464,0.7088941335678101,3800,0.01183421741513099
1990-02-16,1.6334863901138306,1.6334863901138306,1.6334863901138306,1.6334863901138306,0.717234194278717,15600,0.011696220635449001
1990-02-20,1.6144922971725464,1.6144922971725464,1.6144922971725464,1.6144922971725464,0.7088941335678101,3800,-0.011696220635449018
1990-02-21,1.6049953699111938,1.6144922971725464,1.6049953699111938,1.6049953699111938,0.7047242522239685,17000,-0.00589960272199038
1990-02-22,1.6144922971725464,1.6524803638458252,1.6144922971725464,1.6334863901138306,0.717234194278717,31500,0.01759582335743935
1990-02-23,1.6144922971725464,1.6144922971725464,1.6049953699111938,1.6049953699111938,0.7047242522239685,36800,-0.017595823357439373
1990-02-26,1.6239893436431885,1.6334863901138306,1.6239893436431885,1.6334863901138306,0.717234194278717,32800,0.01759582335743935
1990-02-27,1.6334863901138306,1.6524803638458252,1.6334863901138306,1.6429834365844727,0.7214040756225586,26200,0.005796999994444825
1990-02-28,1.6524803638458252,1.690468430519104,1.6524803638458252,1.690468430519104,0.7422540187835693,74900,0.028492109900310654
1990-03-01,1.690468430519104,1.7094625234603882,1.690468430519104,1.690468430519104,0.7422540187835693,5200,0.0
1990-03-02,1.690468430519104,1.690468430519104,1.690468430519104,1.690468430519104,0.7422540187835693,0,0.0
1990-03-05,1.690468430519104,1.699965476989746,1.690468430519104,1.699965476989746,0.7464239001274109,26200,0.00560214160026328
1990-03-06,1.699965476989746,1.699965476989746,1.699965476989746,1.699965476989746,0.7464239001274109,32800,0.0
1990-03-07,1.699965476989746,1.699965476989746,1.690468430519104,1.699965476989746,0.7464239001274109,23600,0.0
1990-03-08,1.7094625234603882,1.7094625234603882,1.7094625234603882,1.7094625234603882,0.7505937814712524,11700,0.005570932367129328
1990-03-09,1.7094625234603882,1.7094625234603882,1.7094625234603882,1.7094625234603882,0.7505937814712524,6500,0.0
1990-03-12,1.7284564971923828,1.7284564971923828,1.7284564971923828,1.7284564971923828,0.7589337825775146,1200,0.011049928686129556
1990-03-13,1.747450590133667,1.7854386568069458,1.747450590133667,1.7664445638656616,0.7756138443946838,88100,0.0217402425161121
1990-03-14,1.8044326305389404,1.8614146709442139,1.8044326305389404,1.8614146709442139,0.8173133730888367,74900,0.05236781378476234
1990-03-15,1.8614146709442139,1.8614146709442139,1.8424206972122192,1.8424206972122192,0.8089733123779297,63100,-0.01025665880337319
1990-03-16,1.8519177436828613,1.8519177436828613,1.8519177436828613,1.8519177436828613,0.8131434917449951,22300,0.005141662479061932
1990-03-19,1.823426604270935,1.8424206972122192,1.823426604270935,1.8424206972122192,0.8089733123779297,86800,-0.005141662479061923
1990-03-20,1.823426604270935,1.8424206972122192,1.823426604270935,1.823426604270935,0.8006334900856018,42000,-0.010362651189215597
1990-03-21,1.8044326305389404,1.8044326305389404,1.7664445638656616,1.7664445638656616,0.7756138443946838,36800,-0.03174850379217347
1990-03-22,1.7664445638656616,1.7664445638656616,1.747450590133667,1.747450590133667,0.7672737240791321,19600,-0.010811159178919923
1990-03-23,1.747450590133667,1.747450590133667,1.747450590133667,1.747450590133667,0.7672737240791321,3800,0.0
